,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,paperlessbilling,monthlycharges,totalcharges,churn,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check
270,0,1,0,0,16,1,0,1,0,0,0,2,2,2,1,94.45,1511,1,0,0,0,1,0
271,1,0,1,0,57,1,0,0,2,2,0,2,0,0,1,59.75,3450,0,0,1,0,1,0
272,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.8,24,1,0,0,0,0,0
273,1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,107.05,2172,0,0,0,0,1,0
274,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,70.6,70,1,0,0,0,0,1
275,1,0,1,0,5,1,2,1,0,2,0,2,0,0,1,85.4,401,1,0,0,0,1,0
276,0,0,1,0,52,1,2,1,0,2,2,0,2,2,1,105.05,5624,1,0,0,0,1,0
277,1,1,1,0,21,1,0,0,2,2,0,0,0,2,1,64.95,1339,0,0,0,0,0,0
278,1,0,0,0,14,0,1,0,0,0,2,2,2,2,1,55.0,771,0,0,0,0,1,0
279,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,50.55,244,0,0,0,0,0,0
280,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,55.15,322,0,0,0,0,0,1
281,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,51.2,498,0,0,0,0,1,0
282,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,25.4,25,0,0,0,0,0,1
283,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,54.45,3687,0,0,0,0,0,1
284,1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,95.15,1779,1,0,0,0,0,1
285,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,76.0,1783,0,1,0,1,0,0
286,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,44.35,927,0,0,0,0,1,0
287,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,70.0,70,1,0,0,0,1,0
288,1,1,0,0,8,1,0,1,0,2,0,0,0,0,1,74.5,606,1,0,0,0,1,0
289,1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,44.85,435,1,0,0,1,0,0
290,1,1,0,0,24,1,2,1,0,0,0,0,0,0,1,76.1,1712,1,0,0,0,1,0
291,1,0,0,0,35,1,0,0,2,2,2,0,0,0,0,61.2,2021,0,1,0,0,0,1
292,1,0,1,1,23,1,0,1,0,2,2,2,0,0,0,86.8,1940,0,1,0,0,0,1
293,0,1,0,0,6,1,0,1,0,0,0,0,2,2,1,89.35,567,0,0,0,0,1,0
294,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,19.7,220,0,0,0,0,0,1
295,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,20.25,20,0,0,0,0,0,1
296,0,0,1,1,71,1,0,1,0,0,2,0,0,0,0,76.05,5436,0,0,1,0,1,0
297,1,1,1,0,35,1,2,1,0,0,2,0,2,2,1,100.8,3437,0,0,0,0,1,0
298,1,0,1,1,40,1,2,0,0,0,2,0,2,2,1,74.55,3015,0,0,0,0,1,0
299,0,0,0,1,1,1,0,1,2,0,0,0,0,0,1,73.6,73,1,0,0,0,0,1
300,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,64.9,1509,0,1,0,0,0,0
301,0,1,0,0,4,1,2,1,0,0,0,0,2,2,1,95.45,396,1,0,0,0,1,0
302,1,0,0,0,4,1,0,1,0,0,2,2,0,2,1,90.4,356,0,0,0,0,1,0
303,0,0,1,1,68,0,1,0,0,2,2,2,2,2,0,60.3,4109,0,0,1,1,0,0
304,1,0,0,1,38,1,2,1,0,2,0,0,0,0,1,81.85,3141,0,0,0,0,0,1
305,1,0,1,1,52,1,2,2,1,1,1,1,1,1,0,24.8,1229,0,0,1,0,0,1
306,1,1,1,0,32,1,2,1,0,0,0,0,0,0,1,74.9,2303,1,0,0,0,1,0
307,1,0,1,1,29,1,0,0,0,0,2,2,2,2,0,75.55,2054,0,0,1,0,0,1
308,1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,101.15,3741,0,0,0,0,1,0
309,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,78.75,3682,0,1,0,1,0,0
310,0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,19.25,19,0,0,0,0,0,0
311,0,0,0,0,22,1,0,1,2,0,0,2,0,2,1,89.05,1886,0,0,0,0,1,0
312,0,0,0,0,43,1,2,1,2,2,2,2,2,2,0,115.05,4895,0,0,1,1,0,0
313,0,1,1,0,5,1,0,1,0,0,0,0,0,0,1,69.35,341,0,0,0,0,1,0
314,1,0,0,0,5,1,0,1,0,0,0,0,2,0,1,80.6,415,1,0,0,0,1,0
315,1,0,1,1,51,1,2,1,2,2,0,2,2,2,0,110.05,5686,0,1,0,1,0,0
316,1,0,0,0,71,1,0,2,1,1,1,1,1,1,1,19.9,1355,0,0,1,1,0,0
317,0,0,1,1,38,1,0,0,2,2,0,2,2,2,0,80.3,3058,1,1,0,1,0,0
318,1,1,1,0,24,1,0,1,0,0,2,0,2,2,1,93.15,2231,1,0,0,0,1,0
319,1,0,1,0,35,1,2,1,0,0,0,2,2,0,1,91.5,3236,0,0,0,1,0,0
320,0,1,0,0,54,1,2,0,2,2,0,2,2,2,0,82.45,4350,1,1,0,0,0,0
321,0,0,1,1,72,0,1,0,0,2,2,2,2,2,1,60.0,4264,0,0,1,0,1,0
322,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,44.8,44,0,0,0,0,1,0
323,0,0,1,1,9,1,0,0,2,0,0,0,0,0,0,48.6,422,0,1,0,0,0,1
324,1,0,0,0,69,0,1,0,2,2,0,2,2,2,1,60.05,4176,0,0,1,0,0,0
325,0,0,1,0,52,1,2,1,0,2,0,2,2,2,1,102.7,5138,0,0,0,1,0,0
326,0,1,1,0,11,1,0,1,0,0,0,2,2,0,1,82.9,880,0,0,0,0,1,0
327,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,70.35,139,1,0,0,0,1,0
328,0,1,1,1,28,0,1,0,0,0,0,0,2,0,1,35.9,973,0,0,0,0,1,0
329,0,1,0,0,17,1,2,1,0,0,2,0,0,0,1,82.65,1470,0,0,0,1,0,0
330,0,0,1,1,35,1,0,2,1,1,1,1,1,1,1,19.85,739,0,0,1,0,0,1
331,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,19.2,161,0,1,0,0,0,1
332,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,94.9,4422,0,1,0,1,0,0
333,0,0,0,0,7,1,2,1,0,0,0,0,0,0,1,73.85,511,1,0,0,0,1,0
334,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,80.6,155,1,0,0,0,0,1
335,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,75.8,5293,1,1,0,0,0,0
336,0,0,0,0,43,1,2,1,0,2,2,0,2,2,1,104.6,4759,1,0,1,0,1,0
337,0,0,0,0,68,1,2,0,2,2,2,2,2,2,1,88.15,6148,0,0,1,0,1,0
338,0,0,0,0,36,1,0,1,0,2,0,0,2,2,1,94.8,3565,0,0,0,1,0,0
339,1,0,1,0,63,1,2,1,0,2,2,0,2,2,1,103.4,6603,1,0,0,0,1,0
340,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,54.65,1830,0,0,0,0,0,0
341,0,0,1,0,71,1,2,0,2,2,2,2,2,2,0,85.75,6223,0,0,1,1,0,0
342,0,0,1,1,66,1,2,0,2,2,2,0,0,0,1,67.45,4508,0,0,0,0,0,0
343,1,0,0,0,63,1,0,2,1,1,1,1,1,1,0,20.5,1328,0,1,0,0,0,1
344,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,20.25,865,0,1,0,1,0,0
345,0,1,0,0,1,1,2,1,0,0,0,0,0,0,1,72.1,72,0,0,0,0,1,0
346,0,0,0,0,2,1,0,1,0,0,0,0,2,2,1,90.4,168,1,0,0,0,1,0
347,0,0,1,0,70,1,0,2,1,1,1,1,1,1,0,19.45,1303,0,0,1,0,0,0
348,0,0,0,0,23,0,1,0,0,0,0,0,2,2,1,44.95,996,0,0,0,0,1,0
349,0,1,1,0,64,1,0,1,2,2,2,0,0,2,0,97.0,6430,0,1,0,0,0,0
350,1,0,1,1,37,1,2,0,2,0,2,2,0,0,1,62.8,2278,0,0,1,1,0,0
351,1,0,0,1,17,1,0,0,0,0,0,0,0,0,0,44.6,681,0,1,0,0,0,1
352,0,1,0,0,7,1,0,1,0,0,0,0,2,2,1,89.15,574,0,0,0,0,1,0
353,1,0,1,1,4,1,2,1,0,2,2,0,0,0,1,84.8,371,1,0,0,0,0,0
354,0,1,0,0,21,0,1,0,2,0,0,0,2,0,1,41.9,840,1,0,0,0,1,0
355,0,0,0,0,10,1,0,1,0,0,0,0,0,2,1,80.25,846,1,0,0,0,0,0
356,0,1,0,0,16,1,2,0,2,0,0,0,0,0,1,54.1,889,0,0,0,0,1,0
357,1,0,1,0,64,1,2,1,0,2,0,2,2,2,1,105.25,6823,0,0,1,0,1,0
358,1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,30.75,805,1,0,0,1,0,0
359,1,0,1,1,42,1,2,1,2,0,0,0,2,2,0,97.1,4016,0,1,0,0,1,0
360,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,20.2,83,0,0,0,0,0,1
361,0,0,0,0,41,1,0,1,0,2,0,2,2,2,1,98.8,3959,0,0,1,0,0,0
362,1,0,1,0,58,1,0,0,0,0,2,0,0,0,0,50.3,2878,0,1,0,1,0,0
363,0,0,0,0,47,1,0,2,1,1,1,1,1,1,1,20.55,945,0,0,1,0,0,1
364,1,0,0,0,18,1,0,1,0,0,0,2,0,0,1,75.9,1373,0,0,0,0,0,0
365,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,96.5,492,1,0,0,0,0,0
366,1,0,1,0,23,1,0,0,2,0,0,0,0,2,1,59.95,1406,0,0,0,0,0,0
367,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,19.15,19,0,0,0,0,0,1
368,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,98.65,6962,0,1,0,1,0,0
369,1,0,1,1,72,1,2,1,2,2,2,2,2,2,1,112.6,8126,0,0,1,1,0,0
370,1,0,1,1,33,1,0,2,1,1,1,1,1,1,0,20.6,690,0,1,0,0,0,1
371,1,0,0,0,2,1,2,1,0,0,0,0,2,0,1,85.65,181,1,0,0,0,1,0
372,1,0,0,1,24,0,1,0,2,0,0,2,0,0,0,35.75,830,0,0,1,0,0,1
373,0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,99.75,5608,0,1,0,1,0,0
374,1,0,0,0,37,1,0,1,0,2,0,0,2,2,1,96.1,3646,0,0,0,1,0,0
375,0,0,0,0,43,1,2,0,0,2,2,2,2,2,0,85.1,3662,0,1,0,1,0,0
376,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.35,25,0,0,0,0,0,1
377,0,0,1,0,25,1,2,1,0,0,2,2,2,2,1,104.95,2566,1,0,0,0,0,0
378,0,0,0,0,61,1,2,0,2,2,2,2,2,2,0,89.65,5308,0,0,1,0,1,0
379,1,0,0,0,17,1,2,1,0,0,2,2,0,0,0,86.75,1410,0,1,0,0,1,0
380,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,86.2,3339,0,1,0,0,0,0
381,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,50.65,50,1,0,0,0,0,1
382,1,1,1,1,72,0,1,0,2,2,2,2,2,2,1,64.8,4732,0,0,1,0,0,0
383,1,0,0,0,1,1,2,1,0,2,0,0,0,2,1,90.85,90,1,0,0,1,0,0
384,1,0,0,0,48,1,2,1,0,2,2,0,2,2,1,108.1,5067,0,0,1,0,0,0
385,1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,19.95,214,1,0,0,0,0,1
386,0,1,1,0,55,1,2,1,0,2,2,0,0,0,1,85.45,4874,1,0,0,0,1,0
387,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,54.75,2348,0,1,0,0,1,0
388,1,0,0,0,44,1,2,1,0,0,2,0,0,2,1,90.4,4063,0,0,0,0,0,1
389,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,44.0,44,0,0,0,0,1,0
390,0,0,0,0,27,1,2,1,0,0,0,0,2,2,1,95.6,2595,0,0,0,0,0,0
391,1,1,1,0,27,1,2,0,0,2,2,2,2,2,1,84.8,2309,0,0,0,0,0,0
392,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,44.3,89,0,0,0,0,1,0
393,0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,19.9,367,0,0,0,0,0,1
394,0,1,1,0,42,1,2,1,0,0,0,0,2,2,1,95.05,3944,0,0,0,0,1,0
395,0,0,0,0,66,1,2,0,2,2,2,2,2,2,1,90.05,5965,0,0,1,1,0,0
396,1,1,1,0,33,1,2,1,2,0,2,2,2,2,1,109.9,3694,0,0,0,0,0,0
397,0,0,0,0,34,1,0,1,0,2,0,0,0,0,1,73.95,2524,1,0,0,1,0,0
398,1,1,0,0,33,0,1,0,0,0,2,2,2,2,1,54.6,1803,0,0,0,0,1,0
399,0,0,1,1,23,1,0,2,1,1,1,1,1,1,0,20.05,415,0,1,0,0,0,1
400,0,0,0,0,32,1,0,2,1,1,1,1,1,1,0,19.75,624,0,1,0,0,0,0
401,0,0,0,0,11,1,0,2,1,1,1,1,1,1,0,20.05,237,0,1,0,1,0,0
402,1,0,1,1,69,1,2,1,0,0,2,0,2,2,1,99.45,7007,1,0,0,1,0,0
403,0,0,1,0,68,1,0,0,2,0,0,2,0,0,0,55.9,3848,0,1,0,0,0,0
404,1,0,0,0,20,1,0,2,1,1,1,1,1,1,1,19.7,419,0,0,1,0,0,1
405,1,0,0,0,72,1,0,2,1,1,1,1,1,1,1,19.8,1468,0,0,1,1,0,0
406,1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,95.4,5812,0,1,0,0,0,0
407,1,1,1,1,32,1,0,1,0,2,0,0,2,2,1,93.95,2861,0,0,0,0,0,1
408,0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,19.9,19,1,0,0,0,0,1
409,1,0,0,0,1,1,0,2,1,1,1,1,1,1,1,19.6,19,1,0,0,0,0,1
410,1,1,0,0,3,1,2,1,0,2,0,0,0,0,1,81.35,233,1,0,0,0,1,0
411,0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,24.45,1066,0,1,0,0,0,0
412,0,0,1,0,29,1,2,1,0,0,0,0,0,0,1,74.95,2149,0,0,0,0,1,0
413,1,0,0,0,51,1,2,1,0,2,2,2,0,0,1,87.35,4473,0,0,0,0,1,0
414,0,1,1,0,48,1,0,1,0,0,0,0,0,0,1,70.65,3545,0,0,0,0,0,0
415,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,73.25,1195,0,0,0,0,0,0
416,1,0,1,0,70,1,2,1,0,2,2,2,0,2,1,98.7,6858,0,0,1,0,0,0
417,0,0,1,1,40,1,2,2,1,1,1,1,1,1,1,24.8,1024,0,0,1,0,0,1
418,0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,83.3,1845,1,0,0,0,1,0
419,0,1,0,0,1,1,0,1,0,0,2,0,0,0,1,75.3,75,1,0,0,0,0,0
420,0,0,1,1,5,1,2,2,1,1,1,1,1,1,1,24.3,132,0,0,0,0,0,1
421,0,0,0,0,7,1,0,1,0,0,0,0,0,0,1,69.85,515,0,0,0,0,0,0
422,1,0,0,1,29,1,2,1,0,2,2,2,0,2,0,100.55,2830,0,1,0,1,0,0
423,1,0,1,1,44,1,2,2,1,1,1,1,1,1,0,25.7,1110,0,1,0,0,0,1
424,0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,40.7,449,0,0,0,0,0,0
425,0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,51.65,2838,0,0,0,0,0,0
426,1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,105.1,5376,0,1,0,0,0,0
427,0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,85.95,858,0,0,0,0,1,0
428,1,0,0,0,18,1,2,1,0,0,0,0,0,0,1,75.6,1395,0,0,0,0,0,0
429,0,0,1,0,68,1,2,0,2,0,0,2,0,0,0,58.25,3975,0,1,0,0,0,0
430,0,0,1,1,61,1,0,2,1,1,1,1,1,1,1,19.4,1182,1,0,0,0,0,1
431,0,0,1,1,72,0,1,0,2,2,2,2,2,2,1,65.2,4784,0,0,1,1,0,0
432,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,53.45,119,0,0,0,0,1,0
433,1,0,0,0,12,1,0,0,0,0,0,0,0,0,1,45.4,518,1,0,0,0,0,0
434,1,0,1,0,41,1,0,2,1,1,1,1,1,1,1,19.75,899,0,0,1,0,1,0
435,0,0,0,0,26,0,1,0,0,0,2,2,2,0,1,44.45,1183,0,0,0,1,0,0
436,1,0,1,0,36,1,0,2,1,1,1,1,1,1,0,20.85,720,0,1,0,0,0,0
437,1,0,1,1,72,1,2,1,2,2,2,2,2,2,1,114.05,8468,0,0,1,1,0,0
438,1,0,1,0,35,1,2,1,0,0,0,2,0,2,1,89.85,3161,0,0,0,0,0,0
439,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,55.05,55,0,0,0,0,0,1
440,0,0,1,1,16,1,2,1,2,0,2,2,2,2,1,112.95,1882,0,0,0,0,1,0
441,0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,101.55,5070,0,0,0,1,0,0
442,0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,114.65,6049,0,1,0,0,0,1
443,0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,64.8,1166,0,0,0,0,1,0
444,0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,80.4,2937,0,0,0,0,1,0
445,0,0,0,0,60,1,2,1,0,2,2,0,2,2,1,105.9,6396,1,0,0,0,1,0
446,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,69.55,69,1,0,0,0,0,1
447,0,0,1,1,52,1,2,2,1,1,1,1,1,1,1,25.05,1270,0,0,1,0,0,0
448,1,0,1,1,8,1,0,1,0,0,2,0,2,2,1,94.75,759,0,0,0,0,1,0
449,1,0,1,1,72,1,0,1,2,2,0,2,2,2,0,105.5,7611,0,0,1,0,0,0
450,0,0,0,0,64,1,2,2,1,1,1,1,1,1,0,24.7,1642,0,1,0,0,0,1
451,0,1,0,0,22,1,0,0,2,0,2,2,0,2,1,69.75,1545,0,0,0,0,0,1
452,1,0,1,0,60,0,1,0,0,2,2,2,2,2,1,60.2,3582,0,0,0,0,0,0
453,0,0,1,1,28,1,0,1,0,0,0,0,0,2,1,81.05,2227,1,0,0,0,1,0
454,0,0,1,0,61,1,2,2,1,1,1,1,1,1,0,24.4,1417,0,0,1,0,0,1
455,0,0,0,0,24,1,2,1,0,2,2,0,2,2,1,104.15,2494,0,0,0,0,1,0
456,1,0,1,1,28,1,0,1,0,2,2,2,2,0,0,92.9,2768,0,1,0,0,0,0
457,0,0,1,1,30,1,0,0,0,2,2,2,2,2,0,80.8,2369,0,0,1,0,0,0
458,1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,20.0,38,0,0,0,0,0,1
459,1,0,0,0,1,1,2,1,0,0,0,0,0,0,1,75.1,75,0,0,0,0,1,0
460,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,19.65,100,0,0,0,0,0,1
461,0,0,1,0,24,1,0,0,0,2,0,0,2,2,1,69.45,1614,0,0,0,0,0,0
462,1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,101.15,385,1,0,0,0,1,0
463,1,0,0,0,7,1,2,1,0,2,0,0,2,2,1,99.8,673,1,0,0,0,1,0
464,1,1,1,0,72,1,2,1,2,2,2,2,2,2,1,116.05,8404,0,0,1,0,0,0
465,1,0,0,0,70,0,1,0,0,0,0,2,0,2,1,40.05,2799,0,0,1,0,0,1
466,1,1,1,0,64,1,2,1,0,0,2,2,2,2,0,102.1,6538,0,0,1,0,1,0
467,1,0,1,1,72,1,2,1,0,2,0,0,2,0,1,89.7,6588,0,1,0,0,1,0
468,0,0,0,1,44,1,0,2,1,1,1,1,1,1,0,19.9,868,0,0,1,0,0,1
469,0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,55.95,734,1,0,0,0,1,0
470,0,1,0,0,17,1,0,2,1,1,1,1,1,1,0,20.65,330,0,1,0,0,0,1
471,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,55.0,55,1,0,0,0,1,0
472,1,0,1,0,9,1,0,0,0,0,2,0,2,2,1,70.05,564,0,0,0,0,0,1
473,1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,53.6,1315,0,0,0,0,0,1
474,0,0,1,1,1,1,0,1,0,2,0,0,0,0,1,74.7,74,1,0,0,0,1,0
475,1,0,0,0,24,1,2,1,0,2,0,0,0,0,1,80.25,1861,1,0,0,0,1,0
476,1,1,1,1,35,1,0,0,0,2,0,2,2,2,1,76.05,2747,0,0,0,0,1,0
477,0,0,1,1,7,1,0,0,2,2,2,2,2,0,1,75.7,554,0,0,0,0,1,0
478,1,0,0,0,5,1,0,1,0,0,0,2,2,2,1,96.1,453,1,0,0,0,1,0
479,0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,69.0,994,1,0,0,0,0,0
480,1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,19.65,225,0,0,1,0,0,1
481,0,0,1,0,48,0,1,0,2,0,2,0,0,2,1,45.3,2145,1,0,0,0,0,0
482,0,1,0,0,20,1,0,1,0,0,0,0,0,2,1,81.45,1671,0,0,0,0,1,0
483,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,108.5,8003,0,1,0,0,0,0
484,0,0,1,1,8,1,0,1,0,2,0,0,2,0,1,83.55,680,1,0,0,0,1,0
485,1,0,1,1,72,1,2,1,0,0,0,0,0,2,1,84.5,6130,0,0,1,1,0,0
486,0,0,0,0,15,1,2,1,0,2,0,0,2,2,1,100.15,1415,0,0,0,0,1,0
487,1,0,0,0,72,1,2,0,0,2,2,2,2,2,1,88.6,6201,0,0,1,0,0,0
488,0,0,1,1,0,0,1,0,2,0,2,2,2,0,1,52.55,1397,0,0,1,0,0,0
489,1,0,0,1,1,1,2,1,0,0,0,0,0,0,1,74.35,74,1,0,0,0,1,0
490,1,0,1,1,63,1,2,1,0,2,2,0,2,2,1,104.8,6597,0,0,1,0,0,0
491,0,0,0,0,2,1,0,0,0,2,0,0,2,0,1,59.0,114,0,0,0,0,1,0
492,0,0,1,0,2,1,0,1,2,0,0,0,0,0,1,74.4,139,1,0,0,0,1,0
493,1,1,1,0,61,1,2,0,0,2,0,0,0,2,0,64.05,3902,0,1,0,0,0,0
494,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,20.4,20,0,0,0,0,0,1
495,1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,43.75,903,1,1,0,0,0,0
496,1,0,1,0,28,1,0,0,2,2,0,2,0,0,0,60.9,1785,0,0,0,0,0,1
497,0,0,1,0,70,1,0,2,1,1,1,1,1,1,0,19.8,1397,0,0,1,0,0,0
498,0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,28.45,131,1,0,0,0,1,0
499,0,0,0,0,12,1,2,1,2,2,2,0,0,2,1,99.7,1238,1,0,0,0,0,0
500,1,0,0,0,34,1,2,1,2,2,2,2,2,2,0,116.25,3899,0,1,0,1,0,0
501,0,1,1,0,71,1,2,1,2,0,0,0,0,0,1,80.7,5676,0,0,1,1,0,0
502,0,0,1,1,70,1,2,0,2,0,0,0,0,2,0,65.2,4543,0,1,0,0,0,0
503,0,0,1,1,52,1,0,1,2,0,2,2,0,0,1,84.05,4326,0,0,0,0,0,0
504,1,0,0,1,69,1,2,0,2,2,2,2,2,0,1,79.45,5502,0,0,1,1,0,0
505,0,1,0,0,20,1,2,1,0,2,2,0,0,2,1,94.1,1782,1,0,0,0,1,0
506,1,0,0,1,11,1,2,1,0,0,2,0,0,0,1,78.0,851,0,0,0,0,0,1
507,1,0,1,0,2,1,0,1,0,0,0,2,2,2,1,94.2,167,1,0,0,0,1,0
508,0,0,1,1,6,1,2,1,0,0,0,2,0,0,1,80.5,502,1,0,0,0,1,0
509,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,19.85,19,0,0,0,0,0,1
510,1,1,1,1,20,1,0,1,2,0,2,2,0,2,0,94.3,1818,0,1,0,1,0,0
511,1,0,0,0,61,1,2,1,2,0,2,0,2,2,1,106.45,6300,0,0,0,0,1,0
512,0,1,1,0,5,1,2,1,0,0,0,0,0,0,1,74.35,334,1,0,0,0,1,0
513,0,0,0,0,56,1,2,1,0,2,0,2,2,2,1,105.45,5916,0,0,0,0,0,0
514,1,0,0,0,30,1,2,1,2,2,2,2,0,0,1,95.0,2852,0,0,0,1,0,0
515,1,0,0,0,40,1,2,1,0,0,2,2,2,2,0,104.8,4131,1,0,0,0,0,0
516,0,0,0,0,28,1,0,0,2,0,0,2,0,0,0,54.3,1546,0,1,0,0,0,1
517,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,70.05,302,0,0,0,0,1,0
518,0,1,1,0,27,1,0,1,2,0,0,0,0,0,1,75.2,1929,1,0,0,0,0,0
519,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,20.05,265,0,0,0,1,0,0
520,1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,105.4,6989,0,1,0,0,1,0
521,1,1,1,0,29,1,2,0,0,0,0,0,0,0,1,51.6,1442,0,0,0,0,1,0
522,1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,85.5,4713,0,0,0,0,0,0
523,0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,75.6,1758,1,0,0,0,0,0
524,1,0,1,0,34,1,2,1,0,0,2,0,2,2,1,100.05,3480,1,0,0,0,1,0
525,1,0,0,0,52,1,0,1,2,0,2,0,2,0,0,91.25,4738,0,1,0,0,1,0
526,1,1,1,1,72,1,2,1,2,2,2,2,2,2,1,115.75,8399,0,0,1,1,0,0
527,1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,94.7,5430,0,1,0,1,0,0
528,1,0,1,1,35,1,0,2,1,1,1,1,1,1,0,19.6,686,0,0,1,0,0,1
529,0,1,0,0,56,1,2,1,0,2,2,2,2,0,1,99.9,5706,0,0,1,0,0,0
530,0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,21.1,490,0,0,1,1,0,0
531,1,0,1,1,70,1,0,2,1,1,1,1,1,1,0,20.05,1360,0,0,1,1,0,0
532,1,0,0,0,2,1,0,1,0,0,0,0,2,0,1,79.95,174,0,0,0,0,1,0
533,1,1,1,1,68,1,2,1,0,0,2,2,2,2,1,107.15,7379,0,1,0,1,0,0
534,0,0,0,0,1,1,2,1,0,0,0,0,0,2,1,85.0,85,1,0,0,0,1,0
535,1,0,0,0,12,1,2,1,0,0,2,0,2,0,1,89.55,1021,0,0,0,0,1,0
536,0,0,1,0,63,1,2,1,0,2,0,0,0,0,1,81.55,5029,0,0,0,0,0,0
537,0,0,1,1,33,1,0,0,2,2,2,0,0,0,1,58.45,1955,0,1,0,0,0,1
538,0,0,1,0,69,1,0,1,0,2,0,0,2,2,1,95.65,6744,0,1,0,1,0,0
539,0,0,1,1,60,1,0,0,0,2,2,2,2,2,1,80.6,4946,0,0,1,0,0,0
540,0,0,1,1,72,1,2,1,2,2,2,2,2,2,1,113.1,8248,0,0,1,0,0,0
541,0,0,0,0,11,1,2,0,0,0,0,0,0,2,1,58.95,601,0,0,0,0,0,1
542,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,19.55,19,0,0,0,0,0,1
